Broch, Hermann;The Guiltless;"[""Recipes"",""Low-calorie diet"",""Low-fat diet"",""Salt-free diet"",""Reducing diets"",""Diabetes"",""Popular works""]";170;/works/OL3921952W;OL2394860M
Brontë, Anne;Agnes Grey;"[""Fiction"",""Single women"",""Governesses"",""Social life and customs"",""Married women"",""Autobiographical fiction"",""Landlord and tenant"",""Domestic fiction"",""Alcoholism"",""Classic Literature"",""Large type books""]";;/works/OL2462427W;OL13750174M
Brontë, Anne;The Tenant of Wildfell Hall;"[""Fiction"",""Married women"",""Landlord and tenant"",""Alcoholics"",""Social life and customs"",""Alcoholism"",""Domestic fiction"",""Literature"",""Separated women"",""FICTION / General""]";;/works/OL260101W;OL31390322M
Brontë, Charlotte;Jane Eyre;"[""Man-woman relationships"",""Carnegie Endowment for International Peace"",""Charity-schools"",""Married people in fiction"",""American Jewish Congress"",""Country homes"",""Country homes in fiction"",""Fathers and daughters in fiction"",""Faculty"",""Open Library Staff Picks"",""Orphans in fiction"",""Young women"",""Married men in fiction"",""New York times"",""Correspondence"",""Mentally ill women"",""Vietnam War, 1961-1975"",""Jane Eyre (Fictitious character)"",""Academic Committee on Soviet Jewry"",""Family secrets"",""Manners and customs in fiction"",""Married people"",""Man-woman relationships in fiction"",""Mentally ill women in fiction"",""Political science"",""Married men"",""New York review of books"",""Upper class in fiction"",""New leader (New York, N.Y. : 1935)"",""New School for Social Research (New York, N.Y.)"",""Foreign relations"",""Upper class"",""University of Chicago. Center for the Study of American Foreign Policy"",""American Academy of Political and Social Science"",""University of Chicago"",""Rockefeller Foundation"",""Commentary (New York, N.Y.)"",""Orphans"",""Gothic fiction"",""Fathers and daughters"",""Literature"",""Young women in fiction"",""Council on Foreign Relations"",""Governesses"",""Manners and customs"",""Fiction"",""Detente"",""Social life and customs"",""Classic Literature"",""International relations"",""University of Chicago. Center for the Study of American Foreign and Military Policy"",""Juvenile fiction"",""New republic (New York, N.Y.)"",""England in fiction"",""Landowners"",""Governesses in fiction"",""Americans for Democratic Action"",""English fiction"",""New School for Social Research (New York, N.Y. : 1919-1997)"",""Charity-schools in fiction"",""Vietnamese language books"",""Love stories"",""Sources"",""History"",""Jane Eyre (Bronte, Charlotte)"",""Bildungsromans"",""Reading Level-Grade 7"",""Reading Level-Grade 9"",""Reading Level-Grade 8"",""Reading Level-Grade 11"",""Reading Level-Grade 10"",""Reading Level-Grade 12"",""Bronte, charlotte, 1816-1855"",""Romance fiction"",""Teddy bears"",""Large type books"",""Criticism and interpretation"",""Children's stories"",""Study guides"",""Examinations"",""Social classes"",""Readers for new literates"",""Adaptations"",""Families"",""English literature"",""British and irish fiction (fictional works by one author)"",""England, fiction"",""Fathers and daughters, fiction"",""Young women, fiction"",""Married people, fiction"",""Frau"",""Jane Eyre (Brontë, Charlotte)""]";;/works/OL1095427W;OL22731948M
Brontë, Charlotte;Shirley;"[""Social life and customs"",""Fiction"",""Teachers"",""Social conditions"",""Textile industry"",""Napoleonic Wars, 1800-1815"",""Women"",""Napoleonic Wars (1800-1815)"",""History"",""Large type books"",""Manners and customs""]";584;/works/OL1095397W;OL20935090M
Brontë, Charlotte;Villette;"[""Fiction"",""Women teachers"",""British"",""Separation (Psychology)"",""Psychological fiction"",""Classic Literature"",""Literature"",""Social life and customs"",""British -- Belgium -- Fiction."",""Man-woman relationships"",""Romance fiction"",""Autobiographical fiction"",""Manners and customs"",""Romans"",""English literature"",""Enseignantes"",""Anglais"",""Femmes"",""English fiction""]";;/works/OL1095426W;OL13772642M
Brontë, Emily;Wuthering Heights;"[""British and irish fiction (fictional works by one author)"",""Chang pian xiao shuo"",""Children's fiction"",""Classic fiction"",""Classic Literature"",""Country homes"",""Country life"",""Country life in fiction"",""Cousins"",""Cuentos de amor"",""death"",""Drama"",""English language"",""English language readers"",""English literature: texts"",""Families"",""Ficción"",""Fiction"",""family life"",""romance"",""Foundlings"",""Historical Fiction"",""Inheritance and succession"",""Interpersonal relations"",""Landscape in literature"",""love"",""Man-woman relationships"",""Manners and customs"",""orphans"",""Psychological fiction"",""Reading Level-Grade 7"",""Reading Level-Grade 8"",""Reading Level-Grade 9"",""Reading Level-Grade 10"",""Reading Level-Grade 11"",""Reading Level-Grade 12"",""Rejection (Psychology)"",""Relaciones hombre-mujer"",""revenge"",""Romance fiction"",""romantic fiction"",""Rural families"",""slavery"",""Social life and customs"",""tragedy"",""Triangles (Interpersonal relations)"",""Young women""]";;/works/OL21177W;OL27690849M
Bryce Echenique, Alfredo ;A World for Julius;"[""Fiction"",""Upper class"",""Lear, Harold Alexander, 1920-1978"",""Lear, Harold Alexander 1920-1978"",""Myocardial infarction -- Patients -- New York (State) -- New York"",""Myocarde -- Infarctus -- Biographies"",""Myocardial infarction -- Patients"",""Heart diseases -- Patients -- Biography"",""Heart -- Infarction -- New York (N.Y.)"",""Attitude of Health Personnel"",""Attitude to Death"",""Coronary Disease"",""Physicians -- biography"",""New York (State) -- New York""]";430;/works/OL673449W;OL1563733M
Buchan, John;The Thirty-Nine Steps;"[""English language"",""Fiction"",""Fiction in English"",""Fugitives from justice"",""Intelligence service"",""Missing persons"",""Richard Hannay (Fictitious character)"",""Secret societies"",""Suspense fiction"",""Textbooks for foreign speakers"",""World War, 1914-1918"",""World War (1914-1918) fast (OCoLC)fst01180746"",""Spy stories"",""Hannay, richard (fictitious character), fiction"",""Great britain, fiction"",""Fiction, espionage"",""Fiction, suspense"",""Large type books""]";;/works/OL76599W;OL15075998M
Bulgakov, Mikhail;The Master and Margarita;"[""Stage adaptations""]";126;/works/OL11356565W;OL18176240M
Bunyan, John;The Pilgrim’s Progress;"[""Classic Literature"",""Fiction"",""Christian pilgrims and pilgrimages"",""Puritans"",""Christian biography"",""English Authors"",""Biography"",""Christian life"",""Puritan movements"",""British and irish fiction (fictional works by one author)"",""Christian life, fiction"",""Fiction, christian, historical"",""Juvenile literature""]";557;/works/OL6007867W;OL20505943M
Burgess, Anthony;A Clockwork Orange;"[""bible"",""aversion therapy"",""unintended consequences"",""Beethoven's Fifth Symphony"",""gang rape"",""psychiatric hospitals"",""maturity"",""metanoia"",""assault"",""joyriding"",""rape"",""metafiction"",""orgasm"",""novella"",""antisocial personality disorder"",""classical music"",""black comedy"",""argot"",""Nadsat"",""dystopias"",""satire"",""literature"",""Juvenile delinquents"",""Science fiction"",""Rehabilitation"",""Fiction"",""Teenage boys"",""Criminals"",""Sátira"",""Muchachos adolescentes"",""Criticism and interpretation"",""Criminales"",""English Authors"",""Open Library Staff Picks"",""Violence"",""Slang language"",""Gangs"",""Ciencia-ficción"",""Social conditions"",""Ficción"",""Behavior modification"",""Long Now Manual for Civilization"",""Juvenile delinquency"",""Brainwashing"",""Fiction, satire"",""Fiction, dystopian"",""Fiction, science fiction, general"",""British and irish fiction (fictional works by one author)"",""British and irish drama (dramatic works by one author)"",""Kubrick, stanley, 1928-1999"",""Burgess, anthony, 1917-1993"",""Clockwork orange (Motion picture)"",""Romance Ingles"",""English literature"",""Large type books""]";94;/works/OL1386747W;OL9274603M
Burgess, Anthony;Inside Mr. Enderby;"[""Authors"",""Fiction""]";256;/works/OL1386743W;OL7507254M
Burney, Fanny;Evelina;"[""Social life and customs"",""Fiction"",""Sources"",""Debutantes"",""Socialites"",""Young women"",""British and irish fiction (fictional works by one author)"",""England, fiction"",""Fiction, general"",""Quelle"",""Zeithintergrund"",""Evelina (Burney, Fanny)"",""English literature"",""18.05 English literature"",""Femmes"",""Conditions sociales"",""Romans""]";;/works/OL2252006W;OL13748999M
Burney, Fanny;Cecilia;"[""Fiction"",""Inheritance and succession"",""Young women""]";391;/works/OL2252004W;OL22645917M
Burney, Fanny;Camilla;"[""Fiction"",""Young women"",""Social life and customs"",""British and irish fiction (fictional works by one author)""]";956;/works/OL2252001W;OL18314445M
Burroughs, Edgar Rice;Tarzan of the Apes;"[""British in fiction"",""Historical Fiction"",""Wild men in fiction"",""American Adventure stories"",""Open Library Staff Picks"",""American Fantasy fiction"",""British"",""Fiction"",""Tarzan (Fictitious character)"",""Adventure stories"",""Wild men"",""Africa in fiction"",""Classic Literature"",""Juvenile Fiction"",""Tarzan (fictitious character), fiction"",""Fiction, action & adventure"",""Africa, fiction"",""American fiction (fictional works by one author)"",""Large type books""]";;/works/OL1418251W;OL13571102M
Burroughs, William;Junkie;"[""Drug addicts"",""Heroin abuse"",""Fiction"",""Drug use"",""Homosexuals in Fiction"",""Biography"",""Continental european fiction (fictional works by one author)""]";158;/works/OL483570W;OL18329009M
Burroughs, William;Naked Lunch;"[""Drug Use"",""Heroin"",""Drug addicts"",""Recovering addicts"",""Fiction"",""Autobiography"",""Beat Generation"",""War on Drugs"",""English language"",""Alienation (Social psychology)"",""Drug withdrawal symptoms"",""FICTION / LGBT / Gay"",""FICTION / Literary"",""SELF-HELP / Substance Abuse & Addictions / Drugs"",""Pests, control"",""Playwriting"",""Drug abuse"",""Drama, technique"",""American literature""]";;/works/OL258134W;OL18128612M
Burroughs, William;The Wild Boys;"[""Fiction in English"",""Science fiction"",""Black humor"",""Long Now Manual for Civilization"",""American fiction (fictional works by one author)"",""Fiction, general""]";184;/works/OL483566W;OL4769541M
Burroughs, William;Queer;"[""English Detective and mystery stories"",""Classic Literature"",""Fiction"",""Mystery fiction"",""British and irish fiction (fictional works by one author)"",""Fiction, mystery & detective, short stories"",""Fiction, mystery & detective, traditional""]";;/works/OL76325W;OL21589157M
Butler, Samuel;Erewhon;"[""Utopias"",""Fiction"",""Classic Literature"",""19th century fiction"",""Novels, other prose & writers: 19th century"",""Satire"",""19th Century English Novel And Short Story"",""Fiction - General"",""Utopian fiction"",""General"",""British and irish fiction (fictional works by one author)"",""Fiction, humorous""]";;/works/OL15099862W;OL21472815M
Butler, Samuel;The Way of All Flesh;"[""Fiction"",""England in fiction"",""Parent and child in fiction"",""Middl126e class"",""Young men in fiction"",""Parent and child"",""Children of clergy"",""Conflict of generations"",""Children of clergy in fiction"",""Young men"",""Conflict of generations in fiction"",""Middle class in fiction"",""Social life and customs"",""English fiction"",""Classic Literature"",""Middle class"",""British and irish fiction (fictional works by one author)"",""England, fiction"",""Large type books""]";;/works/OL15099863W;OL22865625M
Buzzati, Dino;The Tartar Steppe;null;224;/works/OL17841244W;OL7883490M
Byatt, A.S.;The Virgin in the Garden;"[""Fiction"",""Man-woman relationships"",""Theater"",""English teachers"",""Frederica Potter (Fictitious character)"",""Yorkshire (England)"",""Historical fiction"",""Families"",""History"",""Nineteen fifties"",""Fiction, historical"",""Fiction, family life"",""Potter, frederica (fictitious character), fiction"",""Man-woman relationships, fiction"",""England, fiction""]";428;/works/OL115642W;OL4478786M
Byatt, A.S.;Possession;"[""Fiction"",""Manuscripts"",""Collectors and collecting"",""Poets"",""Literary historians"",""Man-woman relationships"",""Fiction in Italian"",""English Poets"",""Historical fiction"",""English literature"",""American literature"",""History and criticism"",""Fiction, psychological"",""England, fiction"",""Man-woman relationships, fiction"",""Authors, fiction""]";555;/works/OL115647W;OL21399796M
Byatt, A.S.;The Children's Book;"[""Juvenile literature"",""Birds""]";351;/works/OL121263W;OL6619284M
Cabrera Infante, Guillermo ;Three Trapped Tigers;"[""Cuban fiction"",""Translations into English""]";494;/works/OL9412364W;OL10488108M
Cain, James M.;The Postman Always Rings Twice;"[""Adultery"",""Adultery in fiction"",""American Detective and mystery stories"",""American Noir fiction"",""American Psychological fiction"",""Fiction"",""Married women"",""Married women in fiction"",""Murderers"",""Murderers in fiction"",""Triangles (Interpersonal relations)"",""Fiction, mystery & detective, general"",""Large type books""]";124;/works/OL3480775W;OL16174389M
Caldwell, Erskine;House in the Uplands;"[""Fiction in English""]";238;/works/OL1164852W;OL6497464M
Calvino, Italo;The Path to the Nest of Spiders;;;;
Calvino, Italo;Our Ancestors;"[""Genealogy"",""History""]";;/works/OL130288W;OL7080972M
Calvino, Italo;Invisible Cities;"[""Architecture""]";152;/works/OL20747745W;OL28073169M
Calvino, Italo;The Castle of Crossed Destinies;"[""Fiction"",""Fiction, general"",""Italy, fiction""]";129;/works/OL15338W;OL4894220M
Calvino, Italo;If On a Winter’s Night a Traveler;null;276;/works/OL21784995W;OL29667505M
Camões, Luís de;The Lusiads;null;248;/works/OL7982825W;OL22127497M
Camus, Albert;The Outsider;"[""juvenile works"",""violence"",""fiction classics"",""Fiction"",""Gangs"",""Family life"",""Family"",""Juvenile fiction"",""Brothers"",""Fiction in English"",""Young adult fiction"",""open_syllabus_project"",""Orphans"",""Spanish language"",""Readers"",""Families"",""Reading Level-Grade 7"",""Reading Level-Grade 9"",""Reading Level-Grade 8"",""Reading Level-Grade 11"",""Reading Level-Grade 10"",""Reading Level-Grade 12"",""Friendship"",""Superheroes"",""Children's fiction"",""Family life, fiction"",""Gangs, fiction"",""Boys, fiction"",""Alienation (Social psychology)"",""Teenagers"",""Large type books""]";;/works/OL2718328W;OL21617665M
Camus, Albert;The Plague;"[""Plague"",""Fiction"",""Plague in fiction"",""History"",""London, 1665"",""Plague in literature"",""Early works to 1800"",""London"",""England"",""London (England)"",""Great Fire, London, England, 1666"",""Disease Outbreaks"",""Social conditions"",""Great Fire, London, England, 1666 in fiction"",""Fire, 1666"",""Classic Literature"",""Peste bubónica"",""Historia"",""Fires"",""Novela"",""Great Fire (London, England : 1666) fast (OCoLC)fst00947020"",""Large type books"",""British and irish fiction (fictional works by one author)"",""England, fiction"",""London (england), fiction"",""Fiction, historical"",""Great Plague, London, England, 1664-1666""]";;/works/OL45308W;OL22105823M
Camus, Albert;The Rebel;"[""Kent family (Fictitious characters)"",""Frontier and pioneer life"",""Open Library Staff Picks"",""Fiction"",""History""]";;/works/OL56112W;OL13569279M
Canetti, Elias;Auto-da-Fé;"[""Italian literature""]";362;/works/OL610099W;OL20735545M
Cao, Xueqin ;A Dream of Red Mansions;null;499;/works/OL9131396W;OL9159820M
Capek, Karel;War with the Newts;null;348;/works/OL15345517W;OL13550071M
Capote, Truman;Breakfast at Tiffany’s;"[""American Short stories"",""Manners and customs"",""Fiction"",""Social life and customs"",""Translations into Russian"",""American fiction"",""Gay men"",""Interpersonal relations"",""Gay authors"",""Young women"",""Relations with women"",""American fiction (fictional works by one author)"",""Roman américain"",""New York Times reviewed"",""Tiffany and Company"",""Fiction, general"",""Conduct of life"",""Boys"",""Death"",""Stepmothers"",""Mothers"",""Friendship"",""Fiction, coming of age"",""Fiction, biographical"",""New york (n.y.), fiction"",""Friendship, fiction"",""Southern states, fiction"",""Junge Frau"",""Nonkonformismus""]";;/works/OL1992167W;OL18427650M
Capote, Truman;In Cold Blood;"[""True"",""Crime"",""Murder"",""Mystery"",""Cas, Études de"",""Meurtre"",""Análisis de casos"",""Asesinato"",""Case studies"",""Murder -- Kansas -- Case studies."",""Smith, Perry Edward, 1928-1965"",""Kansas"",""Hickock, Richard Eugene, 1931-1965"",""Murder, kansas"",""True crime"",""Criminology and law enforcement"",""Large type books"",""American"",""Bäuerliche Familie"",""Roman"",""Deutsch"",""Ausgabe"",""Mord"",""Amerikanisch"",""Hickock, richard eugene, 1931-1965"",""Smith, perry edward, 1928-1965"",""Criminal investigation, united states"",""Investigation""]";287;/works/OL1992198W;OL22625692M
Carey, Peter;Oscar and Lucinda;"[""Fiction"",""Glass manufacture"",""Clergy"",""Young women"",""Gamblers"",""History"",""Gambling"",""Christian life"",""Australia"",""Frontier and pioneer life""]";16;/works/OL1707618W;OL16412864M
Carey, Peter;Jack Maggs;"[""Convicts"",""Criminals"",""Social life and customs"",""Fiction"",""History"",""Large type books"",""New York Times reviewed""]";328;/works/OL1707633W;OL19810028M
Carpentier, Alejo;Kingdom of This World;"[""History"",""Fiction"",""Revolution (Haiti : 1791-1804) fast (OCoLC)fst01354524"",""Haiti, fiction"",""Fiction, historical"",""Fiction, war & military""]";;/works/OL580114W;OL11987814M
Carpentier, Alejo;The Lost Steps;"[""Indians of South America"",""Fiction""]";175;/works/OL580112W;OL9576133M
Carroll, Lewis;Alice’s Adventures in Wonderland;"[""adventure and adventurers"",""adventure and adventurers, fiction"",""adventure stories"",""adventure travel"",""animals"",""anthropomorphism"",""artists' illustrated books"",""books and reading"",""british and irish fiction (fictional works by one author)"",""child and youth fiction"",""children"",""children's fiction"",""children's literature"",""children's literature, english"",""children's stories"",""children's stories, english"",""classic literature"",""classics"",""coloring books"",""croquet"",""cuentos infantiles ingleses"",""curiosidad"",""curiosidad en los niños"",""curiosity"",""curiosity in children"",""english"",""english adventure stories"",""english fantastic fiction"",""english fantasy fiction"",""english fantasy literature"",""english language"",""english literature"",""english nonsense verses"",""fairy tales"",""fantasy"",""fantasy & magic"",""fantasy fiction"",""fantasy in fiction"",""fantasy  magic"",""fantasía"",""ficción juvenil"",""fiction"",""friendship"",""girls"",""girls, fiction"",""hookahs"",""humor"",""humorous stories"",""illustrations"",""imaginary places"",""imagination & play"",""juvenile fiction"",""juvenile literature"",""legends"",""literary nonsense"",""logic"",""lugares imaginarios"",""mythical animals"",""niñas"",""nonsense verses"",""novela"",""novela fantástica"",""novela juvenil"",""open library staff picks"",""picture books"",""playing cards"",""rabbits"",""readers"",""reading materials"",""short novel"",""tea"",""texts"",""Alice (Fictitious character : Carroll)"",""Alice (fictitious character : carroll), fiction"",""Fiction, fantasy, general"",""English language, textbooks for foreign speakers"",""Fantastique"",""Enfants"",""Affirmation de soi"",""Spanish language materials"",""Alicia (Personaje literario : Carroll)"",""Spanish language"",""nyt:chapter-books=2010-02-21"",""New York Times bestseller"",""Literatura infanto-juvenil"",""Literatura inglesa""]";95;/works/OL8193508W;OL32879710M
Carroll, Lewis;Through the Looking Glass;"[""English Nonsense verses"",""Children's poetry, English"",""Nonsense verses"",""English poetry"",""Alice (Fictitious character : Carroll)"",""Toy and movable books"",""Fiction"",""English Fantasy poetry"",""Children's stories"",""Juvenile literature"",""Specimens"",""Juvenile fiction"",""Translations into Italian"",""Artists' books"",""Shaw alphabet"",""Fantasy"",""Children's stories, English"",""Children's fiction"",""Fantasy fiction"",""Alice (fictitious character : carroll), fiction"",""British and irish fiction (fictional works by one author)"",""Fiction, fantasy, general"",""Children's poetry"",""Adventure and adventurers, fiction"",""Large type books"",""Classic Literature"",""Translations into German"",""Children's literature"",""Dictionaries"",""English language"",""Spanish"",""Imaginary places"",""Korean"",""German"",""Chinese"",""Child and youth fiction"",""Fiction in English"",""Texts"",""Latin language"",""Translations into French"",""English Fantasy fiction""]";;/works/OL8720850W;OL12393296M
Carter, Angela;The Passion of New Eve;"[""Fiction in English"",""Fiction"",""British fiction"",""Women authors"",""Fiction, general""]";191;/works/OL697427W;OL4608137M
Carter, Angela;Nights at the Circus;"[""Fiction"",""Circus"",""Circus performers"",""English fiction"",""British and irish fiction (fictional works by one author)""]";294;/works/OL697429W;OL13547690M
Carter, Angela;Wise Children;"[""Older women"",""Family"",""Open Library Staff Picks"",""Aged women"",""Fiction"",""Twins"",""Sisters"",""Illegitimate children"",""Women entertainers"",""Families"",""British and irish fiction (fictional works by one author)"",""London (england), fiction"",""Twins, fiction"",""Sisters, fiction"",""Fiction, family life""]";234;/works/OL697431W;OL1171061M
Cassola, Carlo;Bebo's Girl;null;;/works/OL9277929W;OL13811975M
Catala, Victor;Solitude;"[""Conduct of life"",""Early works to 1800"",""Maxims"",""Society of Friends"",""Early works to 1900"",""Quotations, maxims"",""History""]";78;/works/OL826174W;OL22088490M
Cather, Willa;The Professor’s House;"[""Fiction"",""Teacher-student relationships"",""Midlife crisis"",""Middle-aged men"",""College teachers"",""Fiction, psychological"",""American fiction (fictional works by one author)"",""Large type books""]";283;/works/OL12798W;OL21493366M
Cela, Camilo Jose;Journey to the Alcarria;"[""Description and travel""]";288;/works/OL8688193W;OL8346453M
Cela, Camilo Jose;The Hive;"[""Fiction"",""Exploration"",""Planets"",""Telepathy"",""Space colonies"",""Science Fiction"",""Colonization"",""Fiction, science fiction, general"",""Overpopulation"",""Social conflict"",""Imaginary places"",""Imaginary societies""]";;/works/OL73350W;OL18216532M
Céline, Louis-Ferdinand;Journey to the End of the Night;"[""Translations into Russian"",""French fiction"",""Medicine"",""World War, 1914-1918"",""World War (1914-1918) fast (OCoLC)fst01180746"",""Fiction"",""Translations into English""]";;/works/OL1287903W;OL21445975M
Cercas, Javier;Soldiers of Salamis;"[""Spain Civil War, 1936-1939"",""History"",""Fiction""]";224;/works/OL1647077W;OL7962321M
Cervantes Saavedra, Miguel de;Don Quixote;"[""Don Quixote (Cervantes Saavedra, Miguel de)"",""Quotations"",""Translations into English"",""Knights and knighthood"",""Social life and customs"",""Fiction"",""Classic Literature"",""Don Quixote (Fictitious character)"",""Early works to 1800"",""Dictionaries"",""Literatura picaresca"",""España"",""Readers"",""Caballeros y caballería"",""great_books_of_the_western_world"",""Squires"",""Spanish fiction"",""Illustrations"",""Relatos de aventura"",""Criticism and interpretation"",""Spanish Adventure fiction"",""Dulcinea"",""Real Academia Española,"",""Characters"",""Dulcinea (Fictitious character)"",""Rhetoric"",""Spanish Proverbs"",""Spanish literature"",""English language"",""Quests"",""History"",""Study and teaching (Secondary)"",""Chivalry"",""Vida social y costumbres"",""Spanish language"",""Composition and exercises"",""Ficción"",""Biography"",""Long Now Manual for Civilization"",""Sancho Panza (Fictitious character)"",""Manners and customs"",""Spanish language materials"",""Spanish: Adult Fiction"",""Classics"",""Children's Books/Ages 9-12 Fiction"",""Children's Books/Ages 9-12 Nonfiction"",""General"",""Literature - Classics / Criticism"",""Continental european fiction (fictional works by one author)"",""Spain, fiction"",""Don quixote (fictitious character), fiction"",""Fiction, action & adventure"",""Fiction, historical"",""Dulcinea (fictitious character), fiction"",""Romance literature"",""Cide Hamete Benengeli (Fictitious character)"",""Open Library Staff Picks"",""Humor"",""Pictorial works"",""Literature"",""Comic books, strips"",""Comics & graphic novels, general""]";708;/works/OL503666W;OL16192167M
Cervantes Saavedra, Miguel de;The Travels of Persiles and Sigismunda;null;399;/works/OL793839W;OL6262906M
Chabon, Michael;The Amazing Adventures of Kavalier & Clay;"[""American Humorous stories"",""Arte de escribir"",""Artists"",""Artists in fiction"",""Authorship"",""Bildungsromans"",""Cartoonists"",""Checo-americanos"",""Comic books, strips"",""Comic books, strips, etc. in fiction"",""Cuentos humorísticos"",""Czech Americans"",""Czech Americans in fiction"",""Ficción"",""Fiction"",""Heroes in mass media"",""Heroes in mass media in fiction"",""Humorous stories"",""Héroes en los medios de comunicación masiva"",""Jewish youth"",""Jóvenes (Hombres)"",""Muñequitos, tiras cómicas"",""Young men"",""Young men in fiction"",""gay"",""Technique"",""Heroes and heroines"",""Coming of age"",""Mass media"",""Humorous fiction"",""Fiction, humorous"",""Authors, fiction"",""New york (n.y.), fiction"",""Man-woman relationships"",""Triangles (Interpersonal relations)"",""American fiction""]";;/works/OL14958134W;OL8483244M
Chandler, Raymond;The Big Sleep;"[""Fiction"",""Philip Marlowe (Fictitious character)"",""Private investigators"",""Detective and mystery stories"",""Fiction in English"",""Women"",""General"",""Fiction, mystery & detective, hard-boiled"",""Marlowe, philip (fictitious character), fiction"",""California, fiction"",""Los angeles (calif.), fiction"",""Private investigators, fiction"",""Fiction, mystery & detective, general"",""Large type books"",""FICTION""]";190;/works/OL15400582W;OL22431414M
Chandler, Raymond;Farewell My Lovely;"[""Fiction"",""Detective and mystery stories"",""Philip Marlowe (Fictitious character)"",""Private investigators"",""Mystery"",""Large type books"",""Hard-Boiled"",""FICTION"",""General""]";230;/works/OL3295514W;OL13942712M
Chandler, Raymond;The Long Goodbye;"[""Los Angeles (Calif.)"",""Private investigators"",""Detective and mystery stories"",""Los Angeles (Calif.) - Fiction"",""Mystery & Detective"",""Fiction in English"",""Political"",""Hard-Boiled"",""Fiction"",""Mystery fiction"",""American Detective and mystery stories"",""General"",""California"",""Private investigators - California - Los Angeles - Fiction"",""Los Angeles"",""Marlowe; Philip (Fictitious character)"",""Philip Marlowe (Fictitious character)"",""Marlowe; Philip (Fictitious character) - Fiction"",""Crime""]";432;/works/OL15400581W;OL9736941M
Chang, Jung;Wild Swans;"[""Mujeres en China"",""Biography"",""History"",""Women"",""Social conditions"",""Autobiography"",""New York Times reviewed""]";524;/works/OL15845961W;OL21401072M
Chariton;Chaireas and Kallirhoe;;;;
Chatwin, Bruce;On the Black Hill;"[""Fiction"",""Twins"",""Older men"",""Farm life"",""Large type books""]";248;/works/OL612495W;OL3234778M
Childers, Erskine;The Riddle of the Sands;"[""Fiction"",""Invasions"",""History"",""Secret service"",""Sailing"",""Fiction in English"",""British"",""Classic Literature"",""Thriller"",""Mystery"",""Great britain, fiction"",""Fiction, action & adventure"",""Fiction, espionage"",""Fiction, alternative history"",""Fiction, sea stories"",""FICTION"",""General"",""Invasions of Great Britain""]";260;/works/OL23803W;OL22367836M
Chopin, Kate;The Awakening;"[""Fiction"",""Adultery in fiction"",""Women in fiction"",""Adultery"",""Women"",""Self-actualization (Psychology)"",""Married women"",""Married women in fiction"",""Psychological fiction"",""Psychology"",""Criticism and interpretation"",""Louisiana"",""Classic Literature"",""Literary Anthologies"",""Short Stories"",""Man-woman relationships"",""Social conditions"",""Psychological"",""Interpersonal relations"",""Modern Literature"",""American literature"",""feminist literature"",""Louisiana Creoles"",""feminist fiction"",""manners and customs"",""literary fiction"",""The awakening (Chopin)"",""Rezeption"",""Awakening (Chopin, Kate)"",""Aufsatzsammlung"",""American fiction (fictional works by one author)"",""Married people, fiction"",""New orleans (la.), fiction"",""Fiction, psychological"",""Self-actualization (Psychology) in women"",""Social life and customs"",""Large type books"",""Children's fiction"",""Marriage, fiction"",""Interpersonal attraction"",""Juvenile fiction"",""Marriage"",""History"",""FICTION"",""Study guides"",""Examinations"",""LITERARY CRITICISM"",""American"",""General""]";190;/works/OL65430W;OL32887586M
Christie, Agatha;The Murder of Roger Ackroyd;"[""detective fiction"",""mystery"",""murder"",""investigation"",""victim"",""Private investigators"",""Detective and mystery stories"",""Fiction"",""Mystery & Detective fiction"",""historical fiction"",""crime fiction"",""Unreliable Narrator"",""Belgians"",""Investigadores privados"",""Novela policíaca"",""Ficción"",""Fiction, mystery & detective, traditional"",""Poirot, hercule (fictitious character), fiction"",""England, fiction"",""Private investigators, fiction"",""Fiction, mystery & detective, general"",""Hercule Poirot (Fictitious character)"",""Large type books"",""Comic books, strips"",""Graphic novels"",""Detective and mystery comic books, strips""]";187;/works/OL472086W;OL20414428M
Cioran, Emil;On the Heights of Despair;"[""Philosophy"",""Aphorisms and apothegms"",""Romanian Philosophy"",""Skepticism"",""Cynicism"",""Despair"",""New York Times reviewed""]";128;/works/OL15340912W;OL1555013M
Clarke, Arthur C.;2001: A Space Odyssey;"[""Fiction"",""Twenty-first century"",""Human-computer interaction"",""Computers"",""Space vehicles"",""Fiction in English"",""Science fiction"",""English Science fiction""]";221;/works/OL17390W;OL23251330M
Claus, Hugo;The Sorrow of Belgium;"[""Drama"",""World War, 1914-1918""]";;/works/OL722002W;OL7044340M
Cleland, John;Fanny Hill;"[""Women in fiction"",""Prostitution in fiction"",""Fiction""]";;/works/OL4167430W;OL9494732M
Cocteau, Jean;The Holy Terrors;"[""Fiction"",""Political parties"",""Dictators""]";;/works/OL52174W;OL21149209M
Coe, Jonathan;What a Carve Up!;"[""Fiction"",""Literature"",""Biographers"",""Familie"",""Families"",""Upper class"",""Ehrenmord"",""18.05 English literature""]";458;/works/OL11346168W;OL18919157M
Coelho, Paulo;Veronika Decides to Die;"[""Paulo Coelho"",""fiction"",""Fiction"",""Suicide"",""Quality of life"",""Young women"",""Suicidal behavior"",""Mental illness""]";191;/works/OL11592992W;OL19112964M
Coelho, Paulo;The Devil and Miss Prym;"[""Fiction"",""Suspense"",""Good and evil"",""Translations into English"",""Social life and customs"",""Portuguese fiction"",""Manners and customs""]";;/works/OL796596W;OL10659590M
